order_id,order_date,customer_id,category,order_value_gbp,quantity,region,marketing_channel,device,is_returning_customer,discount_applied,delivery_days,returned,revenue_gbp,month,day_of_week,hour
ORD-014595,2024-08-16 19:00:00,CUST-02047,Fashion,35.28,5,North West,Email,Mobile,0,0,3,0,176.4,2024-08,Friday,19
ORD-014596,2023-04-16 09:00:00,CUST-07238,Electronics,267.26,2,East Midlands,Email,Desktop,1,0,1,0,534.52,2023-04,Sunday,9
ORD-014597,2024-07-04 09:00:00,CUST-02470,Electronics,82.25,2,Yorkshire,Email,Mobile,1,0,3,1,8.23,2024-07,Thursday,9
ORD-014598,2023-06-13 00:00:00,CUST-07153,Books & Media,12.67,1,South East,Social Media,Mobile,0,0,7,0,12.67,2023-06,Tuesday,0
ORD-014599,2024-04-16 12:00:00,CUST-04889,Sports,39.19,2,North East,Social Media,Mobile,0,0,5,0,78.38,2024-04,Tuesday,12
ORD-014600,2023-03-01 05:00:00,CUST-02491,Electronics,71.01,1,London,Social Media,Tablet,0,0,1,0,71.01,2023-03,Wednesday,5
ORD-014601,2024-07-16 22:00:00,CUST-02434,Health & Beauty,18.47,4,North West,Direct,Mobile,1,0,1,0,73.88,2024-07,Tuesday,22
ORD-014602,2024-04-09 16:00:00,CUST-02618,Health & Beauty,32.57,2,East Midlands,Organic Search,Tablet,0,0,3,0,65.14,2024-04,Tuesday,16
ORD-014603,2023-08-23 01:00:00,CUST-03390,Sports,53.93,3,West Midlands,Social Media,Desktop,0,0,5,0,161.79,2023-08,Wednesday,1
ORD-014604,2023-02-19 19:00:00,CUST-01761,Home & Garden,45.6,3,South East,Paid Search,Mobile,0,0,3,0,136.8,2023-02,Sunday,19
ORD-014605,2023-09-17 13:00:00,CUST-04517,Fashion,32.44,5,Scotland,Organic Search,Desktop,1,0,1,0,162.2,2023-09,Sunday,13
ORD-014606,2023-08-10 01:00:00,CUST-03042,Health & Beauty,33.48,2,East of England,Referral,Mobile,0,0,3,0,66.96,2023-08,Thursday,1
ORD-014607,2023-12-03 13:00:00,CUST-05711,Fashion,29.05,1,Yorkshire,Email,Desktop,1,1,3,1,1.45,2023-12,Sunday,13
ORD-014608,2024-10-23 16:00:00,CUST-06421,Fashion,38.96,4,Scotland,Paid Search,Mobile,0,0,2,0,155.84,2024-10,Wednesday,16
ORD-014609,2024-01-25 09:00:00,CUST-07995,Fashion,34.33,3,Scotland,Email,Mobile,0,0,3,0,102.99,2024-01,Thursday,9
ORD-014610,2024-12-18 18:00:00,CUST-05841,Sports,14.64,5,North West,Organic Search,Tablet,1,0,7,0,73.2,2024-12,Wednesday,18
ORD-014611,2023-08-05 16:00:00,CUST-07039,Home & Garden,100.52,1,North West,Paid Search,Mobile,0,1,2,0,100.52,2023-08,Saturday,16
ORD-014612,2024-02-16 10:00:00,CUST-00623,Fashion,14.99,3,South East,Direct,Tablet,1,1,3,1,2.25,2024-02,Friday,10
ORD-014613,2023-01-13 06:00:00,CUST-06839,Books & Media,5.19,2,South East,Direct,Mobile,0,0,2,0,10.38,2023-01,Friday,6
ORD-014614,2023-09-12 01:00:00,CUST-01150,Books & Media,25.67,5,London,Email,Desktop,0,1,7,0,128.35,2023-09,Tuesday,1
ORD-014615,2023-09-25 04:00:00,CUST-01016,Home & Garden,30.85,5,East of England,Referral,Tablet,1,1,1,0,154.25,2023-09,Monday,4
ORD-014616,2024-01-04 04:00:00,CUST-06652,Fashion,12.95,1,South East,Organic Search,Mobile,0,1,5,0,12.95,2024-01,Thursday,4
ORD-014617,2024-05-07 17:00:00,CUST-07536,Health & Beauty,66.93,5,West Midlands,Social Media,Desktop,0,0,1,1,16.73,2024-05,Tuesday,17
ORD-014618,2023-10-06 06:00:00,CUST-07240,Electronics,57.97,3,West Midlands,Paid Search,Mobile,0,0,1,0,173.91,2023-10,Friday,6
ORD-014619,2024-10-17 15:00:00,CUST-04167,Health & Beauty,62.18,1,East of England,Social Media,Mobile,1,0,5,0,62.18,2024-10,Thursday,15
ORD-014620,2023-08-28 07:00:00,CUST-06337,Sports,31.76,3,East Midlands,Social Media,Mobile,0,0,3,0,95.28,2023-08,Monday,7
ORD-014621,2024-11-18 06:00:00,CUST-00515,Fashion,16.79,3,Wales,Social Media,Mobile,0,0,3,0,50.37,2024-11,Monday,6
ORD-014622,2024-01-01 15:00:00,CUST-02550,Electronics,70.08,2,North West,Paid Search,Mobile,0,0,2,0,140.16,2024-01,Monday,15
ORD-014623,2024-04-20 17:00:00,CUST-04028,Electronics,41.18,5,North East,Organic Search,Mobile,0,0,5,0,205.9,2024-04,Saturday,17
ORD-014624,2024-02-08 06:00:00,CUST-01574,Health & Beauty,38.23,2,Yorkshire,Paid Search,Desktop,0,0,3,0,76.46,2024-02,Thursday,6
ORD-014625,2023-07-22 16:00:00,CUST-03942,Fashion,67.52,4,Scotland,Email,Mobile,0,0,5,0,270.08,2023-07,Saturday,16
ORD-014626,2024-07-15 03:00:00,CUST-03810,Home & Garden,104.81,4,South West,Paid Search,Tablet,1,0,2,0,419.24,2024-07,Monday,3
ORD-014627,2023-03-10 16:00:00,CUST-02335,Fashion,37.33,2,East of England,Social Media,Mobile,0,0,5,0,74.66,2023-03,Friday,16
ORD-014628,2024-10-15 05:00:00,CUST-01352,Electronics,194.58,4,North West,Referral,Tablet,1,0,5,0,778.32,2024-10,Tuesday,5
ORD-014629,2024-10-25 06:00:00,CUST-07283,Home & Garden,34.39,4,South East,Email,Mobile,1,0,2,0,137.56,2024-10,Friday,6
ORD-014630,2023-04-10 05:00:00,CUST-07541,Home & Garden,65.03,2,East Midlands,Direct,Mobile,1,0,3,0,130.06,2023-04,Monday,5
ORD-014631,2024-11-18 01:00:00,CUST-00025,Health & Beauty,27.61,2,Yorkshire,Paid Search,Desktop,1,1,3,0,55.22,2024-11,Monday,1
ORD-014632,2024-05-04 09:00:00,CUST-06940,Fashion,146.97,2,London,Social Media,Mobile,0,0,2,1,14.7,2024-05,Saturday,9
ORD-014633,2023-08-31 10:00:00,CUST-04599,Fashion,92.88,4,North West,Organic Search,Tablet,1,1,3,1,18.58,2023-08,Thursday,10
ORD-014634,2024-02-16 22:00:00,CUST-00473,Books & Media,15.29,5,London,Paid Search,Desktop,0,0,7,0,76.45,2024-02,Friday,22
ORD-014635,2023-01-16 21:00:00,CUST-04349,Sports,61.95,3,London,Organic Search,Desktop,1,0,3,0,185.85,2023-01,Monday,21
ORD-014636,2023-07-01 12:00:00,CUST-07540,Sports,138.2,3,Northern Ireland,Social Media,Mobile,0,0,3,0,414.6,2023-07,Saturday,12
ORD-014637,2023-09-04 14:00:00,CUST-00257,Electronics,54.15,5,Yorkshire,Social Media,Tablet,0,0,5,0,270.75,2023-09,Monday,14
ORD-014638,2023-02-24 20:00:00,CUST-03408,Fashion,13.29,2,East Midlands,Organic Search,Mobile,0,0,7,0,26.58,2023-02,Friday,20
ORD-014639,2023-08-16 06:00:00,CUST-02557,Health & Beauty,16.79,1,West Midlands,Direct,Mobile,1,0,7,0,16.79,2023-08,Wednesday,6
ORD-014640,2024-06-30 03:00:00,CUST-07290,Books & Media,11.7,1,East of England,Organic Search,Desktop,1,0,3,0,11.7,2024-06,Sunday,3
ORD-014641,2023-06-19 18:00:00,CUST-06077,Books & Media,33.94,2,Northern Ireland,Paid Search,Mobile,1,0,1,0,67.88,2023-06,Monday,18
ORD-014642,2024-09-09 03:00:00,CUST-04483,Books & Media,27.92,3,East of England,Organic Search,Tablet,1,0,3,0,83.76,2024-09,Monday,3
ORD-014643,2024-12-21 10:00:00,CUST-04971,Electronics,82.79,1,London,Organic Search,Mobile,0,0,3,1,4.14,2024-12,Saturday,10
ORD-014644,2023-11-14 13:00:00,CUST-01072,Books & Media,19.85,5,East Midlands,Paid Search,Mobile,1,0,5,0,99.25,2023-11,Tuesday,13
ORD-014645,2024-12-11 06:00:00,CUST-04965,Books & Media,9.8,1,Scotland,Social Media,Desktop,1,0,3,0,9.8,2024-12,Wednesday,6
ORD-014646,2024-11-02 22:00:00,CUST-07024,Electronics,297.61,5,North West,Organic Search,Mobile,0,1,2,0,1488.05,2024-11,Saturday,22
ORD-014647,2023-12-27 14:00:00,CUST-05390,Fashion,93.18,1,South East,Organic Search,Mobile,0,0,7,0,93.18,2023-12,Wednesday,14
ORD-014648,2024-06-20 08:00:00,CUST-01678,Home & Garden,61.96,3,South East,Paid Search,Desktop,1,0,3,0,185.88,2024-06,Thursday,8
ORD-014649,2024-12-22 22:00:00,CUST-00170,Fashion,43.06,2,London,Organic Search,Tablet,0,0,2,0,86.12,2024-12,Sunday,22
ORD-014650,2024-09-14 23:00:00,CUST-04337,Home & Garden,91.4,1,South East,Email,Desktop,0,0,2,0,91.4,2024-09,Saturday,23
ORD-014651,2023-12-14 21:00:00,CUST-00631,Books & Media,14.49,1,East of England,Direct,Mobile,0,0,5,0,14.49,2023-12,Thursday,21
ORD-014652,2024-03-30 13:00:00,CUST-05809,Books & Media,5.03,2,North West,Email,Mobile,0,0,1,0,10.06,2024-03,Saturday,13
ORD-014653,2024-03-24 08:00:00,CUST-07848,Food & Drink,62.73,5,North East,Social Media,Mobile,1,0,3,0,313.65,2024-03,Sunday,8
ORD-014654,2024-04-27 16:00:00,CUST-04431,Home & Garden,120.97,1,North West,Referral,Mobile,1,0,2,0,120.97,2024-04,Saturday,16
ORD-014655,2023-03-29 18:00:00,CUST-02839,Fashion,56.25,4,Scotland,Paid Search,Tablet,0,0,3,0,225.0,2023-03,Wednesday,18
ORD-014656,2024-07-23 13:00:00,CUST-05058,Health & Beauty,23.32,5,London,Organic Search,Mobile,0,0,2,0,116.6,2024-07,Tuesday,13
ORD-014657,2023-05-03 10:00:00,CUST-07516,Fashion,45.27,5,London,Organic Search,Desktop,0,1,3,0,226.35,2023-05,Wednesday,10
ORD-014658,2023-04-14 11:00:00,CUST-03837,Electronics,17.4,5,East Midlands,Direct,Mobile,0,0,5,0,87.0,2023-04,Friday,11
ORD-014659,2023-02-27 07:00:00,CUST-06059,Sports,28.3,4,South West,Referral,Desktop,0,0,3,0,113.2,2023-02,Monday,7
ORD-014660,2024-02-22 07:00:00,CUST-07359,Fashion,129.92,4,East of England,Organic Search,Mobile,1,1,2,0,519.68,2024-02,Thursday,7
ORD-014661,2024-11-23 20:00:00,CUST-04327,Electronics,115.93,3,North West,Direct,Mobile,1,0,7,0,347.79,2024-11,Saturday,20
ORD-014662,2024-09-19 12:00:00,CUST-04043,Electronics,26.4,3,South East,Organic Search,Tablet,0,0,2,0,79.2,2024-09,Thursday,12
ORD-014663,2024-12-03 15:00:00,CUST-00347,Food & Drink,15.21,3,South East,Paid Search,Desktop,0,0,7,0,45.63,2024-12,Tuesday,15
ORD-014664,2024-03-19 22:00:00,CUST-04758,Fashion,14.18,2,East Midlands,Email,Desktop,0,0,2,0,28.36,2024-03,Tuesday,22
ORD-014665,2024-08-16 21:00:00,CUST-07502,Home & Garden,37.56,4,Wales,Paid Search,Mobile,0,0,3,0,150.24,2024-08,Friday,21
ORD-014666,2024-04-26 21:00:00,CUST-03511,Food & Drink,22.64,2,Wales,Email,Desktop,1,0,2,0,45.28,2024-04,Friday,21
ORD-014667,2023-01-04 15:00:00,CUST-05137,Home & Garden,156.85,2,North West,Social Media,Desktop,0,0,5,0,313.7,2023-01,Wednesday,15
ORD-014668,2024-01-29 00:00:00,CUST-03383,Electronics,136.14,4,East of England,Referral,Mobile,1,0,7,0,544.56,2024-01,Monday,0
ORD-014669,2024-01-01 04:00:00,CUST-03897,Home & Garden,50.05,4,South East,Paid Search,Tablet,1,1,5,0,200.2,2024-01,Monday,4
ORD-014670,2023-01-08 10:00:00,CUST-01464,Electronics,73.03,3,North East,Social Media,Mobile,0,0,3,0,219.09,2023-01,Sunday,10
ORD-014671,2024-11-20 10:00:00,CUST-06055,Electronics,52.58,1,Yorkshire,Email,Mobile,1,1,1,0,52.58,2024-11,Wednesday,10
ORD-014672,2023-04-21 00:00:00,CUST-02434,Books & Media,28.85,2,North East,Referral,Mobile,0,0,1,0,57.7,2023-04,Friday,0
ORD-014673,2024-01-19 05:00:00,CUST-03388,Fashion,92.98,4,South West,Paid Search,Mobile,1,0,3,0,371.92,2024-01,Friday,5
ORD-014674,2023-04-11 21:00:00,CUST-04254,Health & Beauty,13.44,4,South East,Referral,Mobile,0,1,2,0,53.76,2023-04,Tuesday,21
ORD-014675,2024-04-01 03:00:00,CUST-01309,Home & Garden,21.37,3,London,Email,Desktop,0,0,2,0,64.11,2024-04,Monday,3
ORD-014676,2023-02-20 17:00:00,CUST-02663,Fashion,37.17,3,Northern Ireland,Direct,Mobile,0,0,5,0,111.51,2023-02,Monday,17
ORD-014677,2023-04-14 02:00:00,CUST-02939,Home & Garden,53.35,2,West Midlands,Organic Search,Mobile,1,0,2,0,106.7,2023-04,Friday,2
ORD-014678,2023-02-08 17:00:00,CUST-02034,Electronics,99.27,1,South East,Email,Mobile,1,0,2,0,99.27,2023-02,Wednesday,17
ORD-014679,2023-11-28 14:00:00,CUST-06656,Fashion,16.47,1,East Midlands,Paid Search,Desktop,1,0,5,0,16.47,2023-11,Tuesday,14
ORD-014680,2023-03-04 14:00:00,CUST-03412,Home & Garden,39.06,5,London,Paid Search,Desktop,0,0,5,0,195.3,2023-03,Saturday,14
ORD-014681,2023-01-18 12:00:00,CUST-00608,Fashion,42.83,5,West Midlands,Organic Search,Mobile,0,0,5,0,214.15,2023-01,Wednesday,12
ORD-014682,2024-07-19 20:00:00,CUST-06529,Health & Beauty,18.8,3,North West,Paid Search,Mobile,0,0,7,1,2.82,2024-07,Friday,20
ORD-014683,2024-10-22 00:00:00,CUST-05603,Electronics,142.22,2,London,Email,Desktop,0,0,2,0,284.44,2024-10,Tuesday,0
ORD-014684,2023-08-31 22:00:00,CUST-05013,Home & Garden,184.1,5,East of England,Social Media,Mobile,1,0,5,0,920.5,2023-08,Thursday,22
ORD-014685,2023-08-31 03:00:00,CUST-02502,Sports,39.81,2,North East,Organic Search,Desktop,1,0,5,0,79.62,2023-08,Thursday,3
ORD-014686,2023-12-26 03:00:00,CUST-05587,Home & Garden,102.3,1,Scotland,Email,Mobile,0,1,3,0,102.3,2023-12,Tuesday,3
ORD-014687,2024-07-17 15:00:00,CUST-04067,Books & Media,12.11,3,Yorkshire,Referral,Mobile,0,1,3,0,36.33,2024-07,Wednesday,15
ORD-014688,2024-11-06 23:00:00,CUST-00848,Health & Beauty,17.17,2,London,Paid Search,Mobile,1,1,1,0,34.34,2024-11,Wednesday,23
ORD-014689,2023-01-05 10:00:00,CUST-01805,Food & Drink,16.31,1,North West,Referral,Desktop,0,0,3,0,16.31,2023-01,Thursday,10
ORD-014690,2023-06-18 17:00:00,CUST-00974,Fashion,71.37,1,Yorkshire,Organic Search,Desktop,0,0,3,0,71.37,2023-06,Sunday,17
ORD-014691,2023-12-12 09:00:00,CUST-04106,Food & Drink,17.01,2,Wales,Organic Search,Mobile,1,0,3,0,34.02,2023-12,Tuesday,9
ORD-014692,2023-03-21 07:00:00,CUST-02445,Health & Beauty,22.96,2,West Midlands,Organic Search,Mobile,1,0,2,0,45.92,2023-03,Tuesday,7
ORD-014693,2024-04-23 21:00:00,CUST-00352,Sports,27.69,5,North West,Social Media,Mobile,0,1,2,0,138.45,2024-04,Tuesday,21
ORD-014694,2023-08-13 00:00:00,CUST-00222,Food & Drink,36.57,5,Scotland,Email,Desktop,1,0,5,0,182.85,2023-08,Sunday,0
ORD-014695,2023-01-02 18:00:00,CUST-04294,Home & Garden,78.98,4,West Midlands,Social Media,Mobile,1,0,7,0,315.92,2023-01,Monday,18
ORD-014696,2023-03-07 17:00:00,CUST-04557,Books & Media,35.91,1,Wales,Direct,Desktop,1,1,5,0,35.91,2023-03,Tuesday,17
ORD-014697,2024-05-30 22:00:00,CUST-00121,Home & Garden,85.81,4,South East,Email,Tablet,1,1,3,0,343.24,2024-05,Thursday,22
ORD-014698,2023-09-03 05:00:00,CUST-00191,Health & Beauty,38.43,5,South West,Email,Tablet,0,0,5,0,192.15,2023-09,Sunday,5
ORD-014699,2023-12-24 08:00:00,CUST-07122,Home & Garden,85.14,1,East Midlands,Social Media,Mobile,1,0,5,0,85.14,2023-12,Sunday,8
ORD-014700,2024-06-30 02:00:00,CUST-04946,Electronics,72.9,2,North East,Organic Search,Mobile,1,0,3,0,145.8,2024-06,Sunday,2
ORD-014701,2024-04-30 23:00:00,CUST-02775,Home & Garden,64.1,1,South East,Organic Search,Mobile,1,0,7,0,64.1,2024-04,Tuesday,23
ORD-014702,2023-05-30 01:00:00,CUST-04324,Food & Drink,43.71,2,Northern Ireland,Referral,Mobile,1,1,3,0,87.42,2023-05,Tuesday,1
ORD-014703,2024-11-03 14:00:00,CUST-02460,Sports,33.62,3,South West,Organic Search,Mobile,0,0,3,0,100.86,2024-11,Sunday,14
ORD-014704,2023-08-07 12:00:00,CUST-05297,Sports,152.68,2,London,Organic Search,Mobile,0,0,2,0,305.36,2023-08,Monday,12
ORD-014705,2023-03-30 22:00:00,CUST-01670,Health & Beauty,43.99,1,South West,Direct,Mobile,1,0,3,0,43.99,2023-03,Thursday,22
ORD-014706,2023-06-12 04:00:00,CUST-05264,Fashion,151.31,5,East Midlands,Direct,Mobile,0,1,3,1,37.83,2023-06,Monday,4
ORD-014707,2023-06-30 01:00:00,CUST-05529,Electronics,41.99,2,South East,Paid Search,Mobile,1,0,1,0,83.98,2023-06,Friday,1
ORD-014708,2023-08-29 16:00:00,CUST-05644,Fashion,22.23,4,London,Referral,Desktop,0,0,3,0,88.92,2023-08,Tuesday,16
ORD-014709,2024-03-17 00:00:00,CUST-01788,Electronics,106.26,3,London,Organic Search,Tablet,0,0,3,0,318.78,2024-03,Sunday,0
ORD-014710,2024-11-02 15:00:00,CUST-07338,Health & Beauty,32.31,3,West Midlands,Paid Search,Mobile,1,0,3,0,96.93,2024-11,Saturday,15
ORD-014711,2023-08-31 20:00:00,CUST-05020,Books & Media,11.4,2,South West,Organic Search,Mobile,0,1,3,0,22.8,2023-08,Thursday,20
ORD-014712,2023-01-13 07:00:00,CUST-06429,Fashion,21.01,4,North West,Paid Search,Desktop,1,1,3,0,84.04,2023-01,Friday,7
ORD-014713,2023-01-18 05:00:00,CUST-03894,Electronics,72.39,4,London,Referral,Mobile,0,0,2,0,289.56,2023-01,Wednesday,5
ORD-014714,2024-02-29 11:00:00,CUST-01371,Fashion,51.26,1,North West,Paid Search,Mobile,1,1,1,0,51.26,2024-02,Thursday,11
ORD-014715,2024-08-19 12:00:00,CUST-05069,Fashion,20.52,3,South West,Paid Search,Mobile,0,0,3,0,61.56,2024-08,Monday,12
ORD-014716,2023-10-05 20:00:00,CUST-06608,Home & Garden,46.9,2,London,Referral,Desktop,0,1,2,0,93.8,2023-10,Thursday,20
ORD-014717,2024-10-01 08:00:00,CUST-07766,Fashion,56.61,4,Yorkshire,Organic Search,Desktop,1,0,2,0,226.44,2024-10,Tuesday,8
ORD-014718,2023-12-08 11:00:00,CUST-05908,Fashion,72.19,2,Yorkshire,Email,Desktop,1,0,5,0,144.38,2023-12,Friday,11
ORD-014719,2024-11-21 01:00:00,CUST-05120,Food & Drink,21.05,1,East of England,Social Media,Desktop,0,0,7,0,21.05,2024-11,Thursday,1
ORD-014720,2023-07-01 10:00:00,CUST-05883,Fashion,27.83,2,North West,Direct,Tablet,1,1,3,0,55.66,2023-07,Saturday,10
ORD-014721,2023-08-17 10:00:00,CUST-03361,Sports,58.94,2,Scotland,Paid Search,Desktop,0,0,5,0,117.88,2023-08,Thursday,10
ORD-014722,2024-10-31 20:00:00,CUST-07879,Health & Beauty,26.5,4,Northern Ireland,Social Media,Desktop,0,0,7,0,106.0,2024-10,Thursday,20
ORD-014723,2024-10-02 16:00:00,CUST-00228,Fashion,18.68,4,East Midlands,Paid Search,Desktop,0,0,3,0,74.72,2024-10,Wednesday,16
ORD-014724,2023-05-17 07:00:00,CUST-01516,Books & Media,11.45,4,London,Email,Desktop,0,0,3,0,45.8,2023-05,Wednesday,7
ORD-014725,2024-03-20 18:00:00,CUST-06537,Health & Beauty,21.06,5,South East,Social Media,Desktop,0,0,2,0,105.3,2024-03,Wednesday,18
ORD-014726,2023-08-13 16:00:00,CUST-00116,Electronics,86.17,1,South East,Email,Mobile,0,1,3,0,86.17,2023-08,Sunday,16
ORD-014727,2024-11-25 17:00:00,CUST-00395,Electronics,54.73,4,London,Paid Search,Mobile,0,0,5,1,10.95,2024-11,Monday,17
ORD-014728,2024-08-19 05:00:00,CUST-06489,Sports,39.58,5,Scotland,Organic Search,Desktop,0,0,2,0,197.9,2024-08,Monday,5
ORD-014729,2024-11-30 15:00:00,CUST-06433,Home & Garden,53.79,1,South East,Paid Search,Desktop,1,0,2,0,53.79,2024-11,Saturday,15
ORD-014730,2023-01-29 21:00:00,CUST-02602,Fashion,66.0,1,North West,Direct,Desktop,1,0,3,0,66.0,2023-01,Sunday,21
ORD-014731,2023-02-18 17:00:00,CUST-05999,Electronics,89.87,3,North West,Social Media,Desktop,1,1,7,1,13.48,2023-02,Saturday,17
ORD-014732,2023-12-26 07:00:00,CUST-02900,Electronics,420.56,4,South West,Email,Desktop,0,0,5,0,1682.24,2023-12,Tuesday,7
ORD-014733,2023-11-21 06:00:00,CUST-02274,Sports,25.75,3,West Midlands,Social Media,Desktop,1,0,7,0,77.25,2023-11,Tuesday,6
ORD-014734,2024-07-31 08:00:00,CUST-02363,Books & Media,25.92,5,North West,Email,Desktop,0,0,3,0,129.6,2024-07,Wednesday,8
ORD-014735,2024-01-18 06:00:00,CUST-02038,Home & Garden,57.25,5,South East,Social Media,Tablet,1,1,2,0,286.25,2024-01,Thursday,6
ORD-014736,2024-04-18 00:00:00,CUST-07867,Fashion,19.49,5,West Midlands,Organic Search,Desktop,0,0,3,0,97.45,2024-04,Thursday,0
ORD-014737,2023-08-19 10:00:00,CUST-02585,Food & Drink,19.92,2,London,Social Media,Desktop,0,1,7,0,39.84,2023-08,Saturday,10
ORD-014738,2023-07-28 00:00:00,CUST-03954,Health & Beauty,12.1,1,Yorkshire,Referral,Desktop,1,0,5,0,12.1,2023-07,Friday,0
ORD-014739,2023-05-19 00:00:00,CUST-05740,Sports,57.8,2,East Midlands,Organic Search,Desktop,0,1,3,0,115.6,2023-05,Friday,0
ORD-014740,2024-06-28 09:00:00,CUST-05071,Electronics,70.79,4,Scotland,Direct,Tablet,0,0,7,0,283.16,2024-06,Friday,9
ORD-014741,2023-06-29 22:00:00,CUST-00411,Home & Garden,39.78,3,East of England,Paid Search,Desktop,1,0,2,0,119.34,2023-06,Thursday,22
ORD-014742,2024-08-08 19:00:00,CUST-06642,Books & Media,7.94,2,East Midlands,Organic Search,Mobile,1,1,5,0,15.88,2024-08,Thursday,19
ORD-014743,2023-03-12 08:00:00,CUST-06625,Fashion,82.82,5,South East,Social Media,Mobile,1,1,3,0,414.1,2023-03,Sunday,8
ORD-014744,2023-01-20 11:00:00,CUST-02271,Sports,49.97,3,West Midlands,Referral,Mobile,0,1,7,0,149.91,2023-01,Friday,11
ORD-014745,2024-02-02 09:00:00,CUST-05775,Health & Beauty,34.02,5,South East,Social Media,Desktop,0,1,1,0,170.1,2024-02,Friday,9
ORD-014746,2023-04-11 22:00:00,CUST-06221,Electronics,94.52,1,Northern Ireland,Paid Search,Mobile,0,0,5,1,4.73,2023-04,Tuesday,22
ORD-014747,2024-08-31 12:00:00,CUST-00041,Sports,58.68,5,North West,Organic Search,Mobile,0,0,7,0,293.4,2024-08,Saturday,12
ORD-014748,2023-07-16 17:00:00,CUST-05968,Electronics,69.88,5,South East,Referral,Tablet,0,0,2,0,349.4,2023-07,Sunday,17
ORD-014749,2024-01-19 11:00:00,CUST-03294,Sports,136.72,1,South West,Organic Search,Mobile,0,0,7,0,136.72,2024-01,Friday,11
ORD-014750,2023-11-11 05:00:00,CUST-07121,Food & Drink,95.65,4,West Midlands,Referral,Mobile,1,0,2,0,382.6,2023-11,Saturday,5
ORD-014751,2024-02-16 05:00:00,CUST-06354,Food & Drink,59.6,4,London,Organic Search,Desktop,1,0,3,0,238.4,2024-02,Friday,5
ORD-014752,2024-09-08 01:00:00,CUST-05525,Books & Media,15.19,2,East Midlands,Paid Search,Tablet,1,1,3,0,30.38,2024-09,Sunday,1
ORD-014753,2024-07-23 23:00:00,CUST-01376,Home & Garden,58.31,1,West Midlands,Organic Search,Desktop,0,0,2,0,58.31,2024-07,Tuesday,23
ORD-014754,2024-06-06 14:00:00,CUST-01484,Health & Beauty,57.79,4,East Midlands,Social Media,Desktop,0,1,5,0,231.16,2024-06,Thursday,14
ORD-014755,2024-08-25 13:00:00,CUST-01655,Sports,34.91,1,South West,Organic Search,Mobile,0,0,3,0,34.91,2024-08,Sunday,13
ORD-014756,2024-04-04 22:00:00,CUST-05177,Electronics,237.18,3,Yorkshire,Email,Desktop,0,0,3,0,711.54,2024-04,Thursday,22
ORD-014757,2024-05-25 12:00:00,CUST-05889,Electronics,136.66,4,South West,Social Media,Mobile,1,0,2,1,27.33,2024-05,Saturday,12
ORD-014758,2024-02-12 02:00:00,CUST-00845,Health & Beauty,25.36,5,North East,Organic Search,Desktop,1,1,1,0,126.8,2024-02,Monday,2
ORD-014759,2023-06-06 05:00:00,CUST-01736,Electronics,100.66,2,West Midlands,Social Media,Mobile,0,1,2,0,201.32,2023-06,Tuesday,5
ORD-014760,2024-05-07 09:00:00,CUST-04140,Food & Drink,36.42,4,Wales,Email,Mobile,0,0,5,1,7.28,2024-05,Tuesday,9
ORD-014761,2023-04-15 07:00:00,CUST-02801,Home & Garden,46.42,4,South East,Paid Search,Desktop,0,0,3,0,185.68,2023-04,Saturday,7
ORD-014762,2023-11-24 07:00:00,CUST-07145,Fashion,83.7,3,Wales,Organic Search,Mobile,1,0,3,0,251.1,2023-11,Friday,7
ORD-014763,2024-07-11 10:00:00,CUST-06394,Fashion,96.58,1,South East,Direct,Mobile,0,1,7,0,96.58,2024-07,Thursday,10
ORD-014764,2024-04-17 01:00:00,CUST-06990,Books & Media,12.81,5,West Midlands,Organic Search,Tablet,0,0,2,0,64.05,2024-04,Wednesday,1
ORD-014765,2024-04-07 13:00:00,CUST-04176,Food & Drink,18.79,5,West Midlands,Social Media,Tablet,1,0,3,0,93.95,2024-04,Sunday,13
ORD-014766,2024-11-30 07:00:00,CUST-04658,Electronics,79.79,3,London,Paid Search,Mobile,0,0,3,0,239.37,2024-11,Saturday,7
ORD-014767,2024-05-21 05:00:00,CUST-01811,Sports,27.47,1,South East,Paid Search,Desktop,1,1,3,0,27.47,2024-05,Tuesday,5
ORD-014768,2024-09-01 03:00:00,CUST-07754,Health & Beauty,11.03,2,East Midlands,Organic Search,Mobile,0,0,1,1,1.1,2024-09,Sunday,3
ORD-014769,2024-09-16 09:00:00,CUST-03263,Health & Beauty,23.13,1,South East,Social Media,Mobile,1,0,2,0,23.13,2024-09,Monday,9
ORD-014770,2024-09-18 02:00:00,CUST-01247,Sports,30.92,5,London,Direct,Mobile,0,0,2,0,154.6,2024-09,Wednesday,2
ORD-014771,2023-12-18 04:00:00,CUST-04068,Fashion,130.2,2,East Midlands,Organic Search,Desktop,1,0,3,0,260.4,2023-12,Monday,4
ORD-014772,2024-01-15 23:00:00,CUST-01987,Home & Garden,45.63,5,Wales,Paid Search,Mobile,1,0,2,0,228.15,2024-01,Monday,23
ORD-014773,2023-06-21 20:00:00,CUST-04226,Fashion,59.15,4,Yorkshire,Email,Desktop,1,0,1,0,236.6,2023-06,Wednesday,20
ORD-014774,2024-11-13 07:00:00,CUST-06629,Electronics,58.31,5,Yorkshire,Social Media,Mobile,0,0,5,0,291.55,2024-11,Wednesday,7
