customer_id,age,gender,region,primary_product,tenure_months,monthly_transactions,avg_balance_gbp,num_products,has_credit_card,num_support_tickets,app_logins_per_month,referral_source,satisfaction_score,churned,tenure_cohort,product_encoded,region_encoded,source_encoded,churn_risk_score,risk_segment
CUST-03522,18,Male,South East,Investment ISA,38,16,3889.62,1,1,3,11,Paid Ads,4,0,2-4yr,3,6,1,0.011034448824586372,Low Risk
CUST-03523,23,Female,London,Crypto Wallet,23,12,2021.05,1,0,4,8,Referral,4,1,1-2yr,1,1,2,0.1205512390363538,Low Risk
CUST-03524,54,Female,South West,Crypto Wallet,28,10,44261.68,1,1,1,11,Organic,4,0,2-4yr,1,7,0,0.06330312062487158,Low Risk
CUST-03525,28,Male,London,Current Account,114,20,396.28,2,1,4,11,Paid Ads,4,0,4yr+,2,1,1,0.012595577249581692,Low Risk
CUST-03526,20,Female,Wales,Current Account,21,17,5399.29,4,1,1,7,Referral,4,0,1-2yr,2,8,2,0.013433154161939768,Low Risk
CUST-03527,32,Male,East of England,Savings,2,12,1646.33,2,0,0,21,Organic,5,0,0-6m,4,0,0,0.02085926823488687,Low Risk
CUST-03528,59,Male,Scotland,Business Account,1,17,339.32,2,0,4,16,Organic,5,0,0-6m,0,5,0,0.022534640003375864,Low Risk
CUST-03529,18,Female,London,Business Account,26,21,1148.17,2,1,2,9,Social Media,4,0,2-4yr,0,1,3,0.034867382071138264,Low Risk
CUST-03530,22,Female,North West,Savings,25,12,294.07,2,0,2,11,Organic,5,0,2-4yr,4,3,0,0.022758170798616067,Low Risk
CUST-03531,52,Male,North West,Crypto Wallet,33,7,1996.55,3,0,1,14,Organic,4,0,2-4yr,1,3,0,0.007238460424939008,Low Risk
CUST-03532,57,Male,Scotland,Business Account,2,20,1253.9,3,1,5,18,Social Media,3,0,0-6m,0,5,3,0.09773564262486069,Low Risk
CUST-03533,33,Male,Scotland,Current Account,69,14,794.58,2,0,4,12,Organic,3,0,4yr+,2,5,0,0.0071461976301096675,Low Risk
CUST-03534,20,Male,Midlands,Crypto Wallet,19,12,506.67,3,0,1,15,Social Media,3,0,1-2yr,1,2,3,0.014281694786725146,Low Risk
CUST-03535,60,Non-binary,South East,Current Account,25,15,6124.45,4,1,2,16,Social Media,4,0,2-4yr,2,6,3,0.010910813754523376,Low Risk
CUST-03536,54,Female,East of England,Current Account,1,22,1492.72,3,0,3,14,Referral,4,0,0-6m,2,0,2,0.009332687958742907,Low Risk
CUST-03537,43,Male,London,Current Account,77,15,2324.82,3,1,4,17,Paid Ads,2,0,4yr+,2,1,1,0.006352956303305599,Low Risk
CUST-03538,25,Female,North West,Savings,19,17,2235.55,1,0,4,16,Paid Ads,4,0,1-2yr,4,3,1,0.011836566068109667,Low Risk
CUST-03539,34,Male,South West,Crypto Wallet,19,16,2058.4,2,0,4,15,Organic,3,0,1-2yr,1,7,0,0.014204942684895597,Low Risk
CUST-03540,33,Male,London,Savings,68,17,1221.88,2,0,3,17,Social Media,4,0,4yr+,4,1,3,0.005049004701140297,Low Risk
CUST-03541,38,Female,Yorkshire,Current Account,63,21,11171.66,2,1,2,14,Referral,3,0,4yr+,2,9,2,0.025834563816068978,Low Risk
CUST-03542,52,Female,South West,Current Account,5,18,26465.19,2,0,0,14,Organic,4,0,0-6m,2,7,0,0.03202196538318904,Low Risk
CUST-03543,45,Female,Scotland,Savings,64,22,10275.11,3,1,0,9,Referral,5,0,4yr+,4,5,2,0.021918395018362905,Low Risk
CUST-03544,22,Female,London,Savings,32,21,1855.18,3,1,2,9,Referral,3,0,2-4yr,4,1,2,0.01009440847762191,Low Risk
CUST-03545,51,Female,London,Savings,1,14,1707.88,4,1,3,11,Organic,5,0,0-6m,4,1,0,0.014239938392930198,Low Risk
CUST-03546,38,Male,South East,Current Account,6,9,6709.7,2,0,3,7,Organic,4,0,0-6m,2,6,0,0.029942717592206517,Low Risk
CUST-03547,43,Female,South East,Crypto Wallet,12,13,728.39,3,1,3,16,Organic,3,0,6-12m,1,6,0,0.025172714230320917,Low Risk
CUST-03548,52,Non-binary,Northern Ireland,Business Account,20,14,14078.13,3,1,1,15,Paid Ads,4,0,1-2yr,0,4,1,0.026127187954606237,Low Risk
CUST-03549,21,Male,Scotland,Savings,29,15,4673.7,1,0,0,11,Organic,5,0,2-4yr,4,5,0,0.009240437869039934,Low Risk
CUST-03550,34,Female,South East,Investment ISA,5,12,1292.49,1,1,2,11,Social Media,4,0,0-6m,3,6,3,0.016749196068040605,Low Risk
CUST-03551,28,Female,East of England,Business Account,43,24,2535.85,1,1,2,16,Organic,5,0,2-4yr,0,0,0,0.014291271014391482,Low Risk
CUST-03552,18,Male,Yorkshire,Investment ISA,44,17,3836.29,2,0,2,8,Referral,5,0,2-4yr,3,9,2,0.027308655873039597,Low Risk
CUST-03553,39,Female,South East,Investment ISA,24,20,1082.44,2,1,1,11,Paid Ads,2,0,1-2yr,3,6,1,0.013806170870526453,Low Risk
CUST-03554,65,Male,North West,Investment ISA,60,22,6255.64,2,1,1,17,Paid Ads,5,0,4yr+,3,3,1,0.022866448739345867,Low Risk
CUST-03555,18,Female,London,Current Account,40,17,8328.14,3,0,2,8,Paid Ads,2,0,2-4yr,2,1,1,0.0446642414941531,Low Risk
CUST-03556,34,Male,Northern Ireland,Savings,6,10,1319.27,1,0,5,10,Organic,3,0,0-6m,4,4,0,0.07390361153971804,Low Risk
CUST-03557,42,Female,Midlands,Crypto Wallet,38,8,1021.7,3,1,2,16,Social Media,5,0,2-4yr,1,2,3,0.004956215496709742,Low Risk
CUST-03558,36,Male,East of England,Current Account,73,17,1593.21,1,1,3,13,Referral,3,0,4yr+,2,0,2,0.01101996979513574,Low Risk
CUST-03559,33,Male,South East,Crypto Wallet,3,15,451.15,3,1,2,10,Organic,1,0,0-6m,1,6,0,0.05295909995101702,Low Risk
CUST-03560,19,Male,Wales,Investment ISA,92,15,244.43,3,0,1,9,Paid Ads,4,0,4yr+,3,8,1,0.02637295679583837,Low Risk
CUST-03561,37,Female,London,Savings,1,15,1075.01,2,1,1,10,Paid Ads,5,0,0-6m,4,1,1,0.016889308154780028,Low Risk
CUST-03562,25,Female,Northern Ireland,Investment ISA,17,12,571.38,1,1,2,6,Referral,4,0,1-2yr,3,4,2,0.02561323782076431,Low Risk
CUST-03563,18,Female,East of England,Savings,35,22,15136.46,1,0,2,7,Social Media,2,0,2-4yr,4,0,3,0.18324878133792577,Low Risk
CUST-03564,49,Female,North West,Crypto Wallet,37,13,1045.81,3,1,2,19,Referral,4,0,2-4yr,1,3,2,0.007040030609805249,Low Risk
CUST-03565,46,Male,South West,Savings,31,16,3123.93,1,1,2,10,Social Media,5,0,2-4yr,4,7,3,0.010240554153925673,Low Risk
CUST-03566,35,Male,Yorkshire,Business Account,18,12,850.78,2,0,1,11,Referral,3,0,1-2yr,0,9,2,0.03841216665323996,Low Risk
CUST-03567,37,Female,East of England,Savings,25,11,15347.11,2,0,1,10,Organic,5,0,2-4yr,4,0,0,0.03663154221894652,Low Risk
CUST-03568,47,Male,South East,Investment ISA,28,20,1432.7,2,0,3,17,Paid Ads,2,0,2-4yr,3,6,1,0.0143558964464987,Low Risk
CUST-03569,37,Non-binary,North West,Business Account,16,10,406.51,2,0,1,14,Referral,2,0,1-2yr,0,3,2,0.06806764399259368,Low Risk
CUST-03570,45,Female,Wales,Current Account,21,14,4041.23,2,1,1,8,Organic,1,0,1-2yr,2,8,0,0.0749294208800625,Low Risk
CUST-03571,31,Male,South West,Investment ISA,44,13,2468.41,3,1,6,9,Organic,3,0,2-4yr,3,7,0,0.034831504568938965,Low Risk
CUST-03572,50,Male,North West,Current Account,9,17,7659.34,3,0,3,9,Social Media,5,0,6-12m,2,3,3,0.031757261521776936,Low Risk
CUST-03573,38,Female,Wales,Crypto Wallet,17,21,1502.76,1,1,4,14,Referral,5,0,1-2yr,1,8,2,0.012423944462847098,Low Risk
CUST-03574,37,Male,London,Savings,1,11,2057.92,3,0,1,3,Organic,3,0,0-6m,4,1,0,0.013546840384056265,Low Risk
CUST-03575,19,Male,South West,Business Account,27,8,296.23,2,0,2,14,Organic,2,1,2-4yr,0,7,0,0.5958206313393806,High Risk
CUST-03576,38,Male,London,Crypto Wallet,5,15,4927.49,2,0,3,11,Social Media,4,0,0-6m,1,1,3,0.030784545002169185,Low Risk
CUST-03577,25,Female,South East,Current Account,15,13,1949.36,2,0,1,15,Paid Ads,2,0,1-2yr,2,6,1,0.02730168072480289,Low Risk
CUST-03578,27,Female,Midlands,Current Account,5,18,1557.69,2,1,3,11,Paid Ads,4,0,0-6m,2,2,1,0.01570967562116367,Low Risk
CUST-03579,25,Male,North West,Investment ISA,1,15,1373.13,3,0,0,10,Referral,5,0,0-6m,3,3,2,0.02319887723544603,Low Risk
CUST-03580,22,Male,Midlands,Savings,15,11,1288.54,2,1,2,13,Referral,4,0,1-2yr,4,2,2,0.010271773785555488,Low Risk
CUST-03581,60,Male,Midlands,Current Account,13,14,5008.16,3,0,2,10,Referral,3,0,1-2yr,2,2,2,0.01814730202737934,Low Risk
CUST-03582,50,Female,South East,Current Account,13,17,595.44,3,1,2,15,Organic,3,0,1-2yr,2,6,0,0.00677921406853692,Low Risk
CUST-03583,58,Male,London,Savings,5,18,4412.48,1,0,2,14,Referral,3,0,0-6m,4,1,2,0.02766948374652486,Low Risk
CUST-03584,20,Male,South West,Current Account,70,17,263.38,1,1,3,14,Paid Ads,5,0,4yr+,2,7,1,0.016280589470870136,Low Risk
CUST-03585,35,Female,North West,Crypto Wallet,1,17,181.3,3,0,3,13,Organic,5,0,0-6m,1,3,0,0.0387901543966441,Low Risk
CUST-03586,19,Female,Midlands,Crypto Wallet,53,9,9826.85,1,0,4,13,Paid Ads,4,0,4yr+,1,2,1,0.020496506448786707,Low Risk
CUST-03587,26,Non-binary,Scotland,Crypto Wallet,32,11,529.82,1,0,2,10,Referral,4,0,2-4yr,1,5,2,0.02108819827336119,Low Risk
CUST-03588,23,Female,East of England,Current Account,4,12,2052.79,2,0,0,8,Referral,2,0,0-6m,2,0,2,0.06175603906348322,Low Risk
CUST-03589,49,Male,Yorkshire,Current Account,15,17,1310.8,1,0,4,13,Referral,3,0,1-2yr,2,9,2,0.053297309192496395,Low Risk
CUST-03590,30,Male,London,Savings,107,16,2732.6,1,0,2,15,Referral,4,0,4yr+,4,1,2,0.0044230994646780285,Low Risk
CUST-03591,47,Male,South West,Business Account,24,13,1923.07,1,0,3,15,Referral,2,0,1-2yr,0,7,2,0.03520331125050416,Low Risk
CUST-03592,42,Male,Northern Ireland,Current Account,3,17,6320.87,3,1,1,8,Organic,1,0,0-6m,2,4,0,0.03696596055249889,Low Risk
CUST-03593,62,Female,North West,Current Account,14,12,325.37,3,0,1,12,Social Media,2,1,1-2yr,2,3,3,0.5693127934464,High Risk
CUST-03594,18,Female,Northern Ireland,Current Account,15,20,4044.52,1,0,3,10,Referral,2,0,1-2yr,2,4,2,0.07420894704930797,Low Risk
CUST-03595,50,Female,Midlands,Investment ISA,38,15,1700.09,2,0,2,9,Referral,4,0,2-4yr,3,2,2,0.012349494975034,Low Risk
CUST-03596,48,Male,North West,Investment ISA,59,12,287.52,1,0,3,13,Paid Ads,5,0,4yr+,3,3,1,0.012819595174959142,Low Risk
CUST-03597,23,Female,South East,Current Account,2,23,957.3,2,0,3,10,Organic,5,0,0-6m,2,6,0,0.016200846147296923,Low Risk
CUST-03598,47,Female,Scotland,Savings,9,11,263.84,1,1,5,7,Organic,5,0,6-12m,4,5,0,0.020295583597085352,Low Risk
CUST-03599,39,Male,South East,Investment ISA,8,12,242.77,1,0,3,11,Paid Ads,5,0,6-12m,3,6,1,0.03999832358877554,Low Risk
CUST-03600,32,Female,London,Savings,120,17,1070.67,4,0,6,9,Social Media,4,0,4yr+,4,1,3,0.023577944253448054,Low Risk
CUST-03601,25,Male,London,Investment ISA,19,8,7507.1,4,0,1,14,Organic,4,0,1-2yr,3,1,0,0.007872682898342092,Low Risk
CUST-03602,26,Male,South East,Crypto Wallet,50,16,2631.07,2,0,1,9,Paid Ads,3,0,4yr+,1,6,1,0.01440691924806823,Low Risk
CUST-03603,59,Female,North West,Investment ISA,13,14,8597.73,1,0,2,17,Organic,3,0,1-2yr,3,3,0,0.0420322476295651,Low Risk
CUST-03604,35,Female,Midlands,Investment ISA,30,18,1980.57,2,1,2,11,Social Media,5,0,2-4yr,3,2,3,0.012909507339477686,Low Risk
CUST-03605,44,Male,South East,Crypto Wallet,8,17,11611.15,4,1,1,12,Organic,4,0,6-12m,1,6,0,0.05038317391263801,Low Risk
CUST-03606,25,Male,Northern Ireland,Business Account,58,17,10259.03,1,0,4,9,Paid Ads,2,0,4yr+,0,4,1,0.03075542274644626,Low Risk
CUST-03607,25,Non-binary,South East,Savings,14,13,578.25,1,1,1,11,Organic,4,0,1-2yr,4,6,0,0.017289905836800595,Low Risk
CUST-03608,47,Female,North West,Current Account,39,20,1968.84,2,0,2,13,Paid Ads,3,0,2-4yr,2,3,1,0.01785204718269172,Low Risk
CUST-03609,18,Female,London,Crypto Wallet,7,12,759.82,2,0,1,11,Paid Ads,4,0,6-12m,1,1,1,0.024089717852578657,Low Risk
CUST-03610,30,Male,South East,Current Account,28,11,1519.62,1,1,2,6,Organic,5,0,2-4yr,2,6,0,0.01424373865453189,Low Risk
CUST-03611,35,Male,London,Business Account,12,11,13224.87,3,0,4,10,Organic,2,0,6-12m,0,1,0,0.06533517658049526,Low Risk
CUST-03612,36,Male,Midlands,Current Account,1,21,837.2,2,1,1,15,Referral,3,0,0-6m,2,2,2,0.019865142495368547,Low Risk
CUST-03613,32,Male,Yorkshire,Business Account,12,13,435.55,1,1,2,8,Social Media,1,0,6-12m,0,9,3,0.046062831510659555,Low Risk
CUST-03614,39,Male,London,Savings,19,12,471.54,1,1,3,14,Referral,4,0,1-2yr,4,1,2,0.018341360158181094,Low Risk
CUST-03615,43,Male,North West,Crypto Wallet,3,16,1124.89,4,1,3,9,Social Media,4,0,0-6m,1,3,3,0.016207763505726086,Low Risk
CUST-03616,43,Female,London,Savings,4,21,161854.83,3,1,3,9,Organic,1,0,0-6m,4,1,0,0.06465833542284616,Low Risk
CUST-03617,23,Male,South West,Business Account,15,11,10587.05,1,0,4,10,Paid Ads,4,0,1-2yr,0,7,1,0.02186463790744394,Low Risk
CUST-03618,31,Female,South West,Current Account,10,20,57.54,2,0,2,9,Paid Ads,4,0,6-12m,2,7,1,0.05738165537643826,Low Risk
CUST-03619,49,Male,London,Current Account,13,17,1732.0,2,1,4,6,Paid Ads,5,0,1-2yr,2,1,1,0.015584996540898939,Low Risk
CUST-03620,45,Male,North West,Current Account,14,12,850.01,3,1,2,11,Referral,4,0,1-2yr,2,3,2,0.010018347832042883,Low Risk
CUST-03621,18,Male,Northern Ireland,Business Account,3,14,5905.19,1,1,3,12,Organic,3,1,0-6m,0,4,0,0.2757623481383359,Medium Risk
CUST-03622,39,Female,North West,Savings,4,10,439.31,1,0,0,6,Social Media,4,0,0-6m,4,3,3,0.05667755946577846,Low Risk
CUST-03623,18,Male,Midlands,Investment ISA,45,8,521.27,1,1,2,9,Paid Ads,3,0,2-4yr,3,2,1,0.03281367128638582,Low Risk
CUST-03624,35,Non-binary,South East,Investment ISA,4,22,910.7,4,0,1,13,Paid Ads,3,0,0-6m,3,6,1,0.02249912408597191,Low Risk
CUST-03625,57,Female,Scotland,Crypto Wallet,26,9,788.36,3,1,0,9,Social Media,4,0,2-4yr,1,5,3,0.051610870930329907,Low Risk
CUST-03626,23,Female,Northern Ireland,Investment ISA,13,25,3951.51,2,0,3,10,Paid Ads,2,0,1-2yr,3,4,1,0.02925222693509237,Low Risk
CUST-03627,24,Male,Northern Ireland,Savings,82,16,1210.2,2,0,1,12,Referral,3,0,4yr+,4,4,2,0.01055773059662883,Low Risk
CUST-03628,44,Female,South West,Investment ISA,1,13,6026.35,1,0,1,11,Paid Ads,4,0,0-6m,3,7,1,0.02504417956999116,Low Risk
CUST-03629,18,Female,North West,Crypto Wallet,42,9,683.75,2,1,0,16,Organic,4,0,2-4yr,1,3,0,0.015579532420570207,Low Risk
CUST-03630,27,Male,Midlands,Current Account,16,13,5109.77,2,1,2,12,Paid Ads,4,0,1-2yr,2,2,1,0.018133089615202904,Low Risk
CUST-03631,42,Female,South East,Current Account,1,18,451.03,2,0,3,10,Referral,5,0,0-6m,2,6,2,0.018059764383281253,Low Risk
CUST-03632,27,Female,Northern Ireland,Current Account,7,15,3780.85,1,1,2,17,Referral,3,0,6-12m,2,4,2,0.056467850975701256,Low Risk
CUST-03633,32,Female,Yorkshire,Savings,12,17,992.41,3,1,1,13,Referral,2,0,6-12m,4,9,2,0.011145697705997468,Low Risk
CUST-03634,43,Female,North West,Savings,9,12,5270.93,3,1,2,14,Paid Ads,5,0,6-12m,4,3,1,0.01056022071611823,Low Risk
CUST-03635,40,Female,London,Investment ISA,10,17,96.63,1,1,1,18,Referral,4,0,6-12m,3,1,2,0.06132939552650716,Low Risk
CUST-03636,38,Female,Midlands,Business Account,59,15,706.34,3,1,5,4,Paid Ads,5,0,4yr+,0,2,1,0.03593114697629598,Low Risk
CUST-03637,30,Male,Northern Ireland,Current Account,10,22,7346.58,3,1,5,9,Paid Ads,4,0,6-12m,2,4,1,0.01912053271864793,Low Risk
CUST-03638,39,Female,Midlands,Crypto Wallet,13,19,1419.11,1,1,1,14,Social Media,4,0,1-2yr,1,2,3,0.012716845953799925,Low Risk
CUST-03639,33,Female,London,Savings,34,13,234.74,3,1,2,19,Referral,3,0,2-4yr,4,1,2,0.02503159684030477,Low Risk
CUST-03640,40,Female,London,Current Account,37,15,774.03,1,0,3,13,Referral,5,0,2-4yr,2,1,2,0.013067885310621934,Low Risk
CUST-03641,29,Non-binary,South East,Investment ISA,2,11,2864.94,2,0,2,11,Paid Ads,3,0,0-6m,3,6,1,0.023532995362325466,Low Risk
CUST-03642,32,Male,East of England,Business Account,29,16,683.28,2,0,1,6,Referral,5,0,2-4yr,0,0,2,0.039345117457539575,Low Risk
CUST-03643,23,Male,Northern Ireland,Current Account,15,13,7282.74,3,1,3,10,Referral,3,0,1-2yr,2,4,2,0.012659855006403488,Low Risk
CUST-03644,34,Male,East of England,Savings,3,16,6648.33,2,0,2,7,Organic,4,0,0-6m,4,0,0,0.033338268241992416,Low Risk
CUST-03645,25,Male,Yorkshire,Current Account,7,17,4028.93,2,0,5,9,Paid Ads,5,0,6-12m,2,9,1,0.021222858805423305,Low Risk
CUST-03646,21,Male,Midlands,Current Account,1,11,6229.23,4,0,5,12,Organic,5,0,0-6m,2,2,0,0.014343293462392942,Low Risk
CUST-03647,38,Female,Scotland,Investment ISA,10,12,974.36,4,0,0,14,Organic,5,0,6-12m,3,5,0,0.016518972821172526,Low Risk
CUST-03648,37,Male,Midlands,Crypto Wallet,7,11,10770.3,1,1,4,7,Social Media,5,0,6-12m,1,2,3,0.029646356393136307,Low Risk
CUST-03649,44,Female,Yorkshire,Investment ISA,11,21,6573.2,2,1,5,14,Paid Ads,5,0,6-12m,3,9,1,0.012325316736917143,Low Risk
CUST-03650,29,Female,North West,Savings,20,30,1548.97,1,1,2,15,Organic,3,0,1-2yr,4,3,0,0.026943274814989624,Low Risk
CUST-03651,39,Male,Scotland,Business Account,31,17,256.79,1,0,1,15,Social Media,3,0,2-4yr,0,5,3,0.05428718485968633,Low Risk
CUST-03652,41,Male,London,Current Account,22,15,105.63,2,0,3,11,Organic,4,0,1-2yr,2,1,0,0.03977150503033124,Low Risk
CUST-03653,40,Female,South East,Crypto Wallet,27,19,5928.96,1,0,1,16,Paid Ads,4,0,2-4yr,1,6,1,0.01504271349699978,Low Risk
CUST-03654,25,Female,South West,Savings,48,16,261.58,1,1,4,12,Referral,4,0,2-4yr,4,7,2,0.01343360106763814,Low Risk
CUST-03655,36,Female,East of England,Crypto Wallet,49,20,598.51,3,0,3,4,Referral,4,0,4yr+,1,0,2,0.014651358254939961,Low Risk
CUST-03656,39,Female,Midlands,Crypto Wallet,47,20,3205.1,2,1,0,9,Paid Ads,3,0,2-4yr,1,2,1,0.018456334032298953,Low Risk
CUST-03657,35,Non-binary,London,Business Account,3,18,380.04,4,1,1,15,Paid Ads,3,0,0-6m,0,1,1,0.03253580459913253,Low Risk
CUST-03658,18,Female,East of England,Current Account,6,17,33563.75,2,0,1,15,Referral,3,0,0-6m,2,0,2,0.049052854525778705,Low Risk
CUST-03659,36,Female,Yorkshire,Investment ISA,16,16,2404.12,4,1,2,18,Social Media,5,0,1-2yr,3,9,3,0.004261334387356732,Low Risk
CUST-03660,61,Female,North West,Investment ISA,10,20,10654.22,2,0,0,7,Organic,4,0,6-12m,3,3,0,0.04548577569401343,Low Risk
CUST-03661,30,Female,Scotland,Investment ISA,3,20,6317.66,1,0,1,11,Organic,4,0,0-6m,3,5,0,0.0420493254086679,Low Risk
CUST-03662,26,Male,North West,Savings,8,14,86.01,2,1,1,11,Paid Ads,5,0,6-12m,4,3,1,0.015204144463425035,Low Risk
CUST-03663,39,Non-binary,North West,Current Account,88,17,4417.57,3,1,1,6,Referral,5,0,4yr+,2,3,2,0.03154125830588841,Low Risk
CUST-03664,38,Male,Wales,Current Account,10,16,1773.37,1,1,1,11,Social Media,3,0,6-12m,2,8,3,0.04525657511228394,Low Risk
CUST-03665,49,Female,London,Current Account,13,19,1677.46,1,0,3,14,Referral,5,0,1-2yr,2,1,2,0.008036058727883478,Low Risk
CUST-03666,19,Male,London,Crypto Wallet,1,17,1753.77,2,0,0,7,Paid Ads,4,0,0-6m,1,1,1,0.0246034987615753,Low Risk
CUST-03667,43,Male,London,Crypto Wallet,30,13,6410.27,2,1,2,11,Organic,4,0,2-4yr,1,1,0,0.022449348702636665,Low Risk
CUST-03668,42,Male,South East,Current Account,12,10,13022.62,2,0,1,15,Paid Ads,4,1,6-12m,2,6,1,0.17777585025291154,Low Risk
CUST-03669,33,Male,London,Business Account,2,14,432.44,4,0,1,16,Organic,5,0,0-6m,0,1,0,0.00873806790956462,Low Risk
CUST-03670,39,Male,London,Current Account,83,22,1983.79,1,1,2,7,Paid Ads,4,0,4yr+,2,1,1,0.02258017744614208,Low Risk
CUST-03671,47,Female,London,Savings,36,18,9723.58,2,1,2,16,Paid Ads,3,0,2-4yr,4,1,1,0.012106766585510654,Low Risk
CUST-03672,45,Male,South East,Current Account,31,17,1409.66,4,1,1,13,Organic,4,0,2-4yr,2,6,0,0.0035698574628931336,Low Risk
CUST-03673,21,Male,South East,Crypto Wallet,76,15,2306.71,1,1,4,11,Organic,5,0,4yr+,1,6,0,0.005871650290551899,Low Risk
CUST-03674,44,Male,London,Investment ISA,12,8,2346.65,1,0,2,8,Paid Ads,2,0,6-12m,3,1,1,0.09303865585341857,Low Risk
CUST-03675,34,Female,Scotland,Savings,30,18,22873.28,1,1,1,13,Social Media,3,0,2-4yr,4,5,3,0.020912525488566112,Low Risk
CUST-03676,35,Male,Midlands,Investment ISA,5,15,4438.32,1,0,3,18,Paid Ads,1,1,0-6m,3,2,1,0.4123725548679013,High Risk
CUST-03677,35,Male,London,Current Account,28,10,21692.99,2,1,4,11,Paid Ads,3,0,2-4yr,2,1,1,0.022410304552108257,Low Risk
CUST-03678,33,Female,Scotland,Savings,1,9,14651.79,2,1,0,13,Organic,4,0,0-6m,4,5,0,0.021587639164777163,Low Risk
CUST-03679,49,Female,Northern Ireland,Savings,3,15,1376.85,3,1,4,8,Referral,3,0,0-6m,4,4,2,0.017165089169317676,Low Risk
CUST-03680,33,Male,East of England,Current Account,13,18,2593.95,1,1,5,14,Paid Ads,4,0,1-2yr,2,0,1,0.014973349661365341,Low Risk
CUST-03681,21,Male,London,Crypto Wallet,1,21,21217.6,2,0,3,13,Paid Ads,4,0,0-6m,1,1,1,0.03186864177014279,Low Risk
CUST-03682,30,Male,South West,Investment ISA,14,14,459.4,3,0,2,17,Social Media,3,0,1-2yr,3,7,3,0.01159004299350756,Low Risk
CUST-03683,37,Non-binary,South East,Current Account,17,16,4506.76,3,0,0,13,Organic,5,0,1-2yr,2,6,0,0.009690858097246638,Low Risk
CUST-03684,49,Male,London,Current Account,23,6,4561.51,1,0,2,14,Social Media,3,0,1-2yr,2,1,3,0.023194667920199953,Low Risk
CUST-03685,42,Female,South East,Current Account,2,24,1297.66,1,0,3,12,Paid Ads,5,0,0-6m,2,6,1,0.01804756098639625,Low Risk
CUST-03686,24,Male,South East,Current Account,4,15,1145.38,3,1,3,13,Organic,3,0,0-6m,2,6,0,0.015525948010049175,Low Risk
CUST-03687,64,Female,Midlands,Savings,22,19,1350.39,1,0,1,12,Referral,3,0,1-2yr,4,2,2,0.0170587880999022,Low Risk
CUST-03688,38,Male,Scotland,Current Account,25,19,4200.41,2,0,0,4,Referral,4,0,2-4yr,2,5,2,0.04792481812644156,Low Risk
CUST-03689,50,Male,Yorkshire,Investment ISA,1,9,10588.85,1,0,2,16,Organic,3,0,0-6m,3,9,0,0.05601260502683512,Low Risk
CUST-03690,33,Male,South East,Savings,18,19,4388.83,1,0,2,12,Social Media,3,0,1-2yr,4,6,3,0.02799569315043606,Low Risk
CUST-03691,41,Male,South East,Current Account,36,12,399.68,1,1,3,10,Organic,5,0,2-4yr,2,6,0,0.010739546613526956,Low Risk
CUST-03692,45,Male,South East,Business Account,1,17,11015.13,3,0,3,20,Paid Ads,4,0,0-6m,0,6,1,0.023313457257693914,Low Risk
CUST-03693,49,Female,North West,Current Account,12,14,7566.7,2,0,0,17,Social Media,5,0,6-12m,2,3,3,0.023503759782675805,Low Risk
CUST-03694,47,Non-binary,Northern Ireland,Savings,9,12,1346.52,1,1,3,15,Referral,5,0,6-12m,4,4,2,0.013845945473446183,Low Risk
CUST-03695,45,Male,South West,Savings,58,12,824.38,1,0,1,10,Organic,3,0,4yr+,4,7,0,0.016243076755336587,Low Risk
CUST-03696,31,Female,Northern Ireland,Current Account,4,12,608.01,2,1,0,11,Paid Ads,3,0,0-6m,2,4,1,0.02263272226962384,Low Risk
CUST-03697,28,Non-binary,Yorkshire,Current Account,9,20,6563.01,1,0,3,13,Organic,3,1,6-12m,2,9,0,0.23455500542019275,Medium Risk
CUST-03698,38,Female,North West,Current Account,54,22,189.57,1,0,0,14,Paid Ads,4,0,4yr+,2,3,1,0.02969568450095873,Low Risk
CUST-03699,46,Male,North West,Crypto Wallet,9,9,6759.1,1,1,1,6,Social Media,3,0,6-12m,1,3,3,0.030178403211606555,Low Risk
CUST-03700,32,Female,Midlands,Crypto Wallet,18,20,1051.95,1,0,1,13,Organic,3,0,1-2yr,1,2,0,0.024135178702529368,Low Risk
CUST-03701,47,Male,North West,Investment ISA,1,12,2545.0,2,1,3,12,Organic,5,0,0-6m,3,3,0,0.010980786495920608,Low Risk
CUST-03702,52,Female,South West,Savings,100,15,29.8,3,1,0,14,Organic,4,0,4yr+,4,7,0,0.021189995978774103,Low Risk
CUST-03703,24,Male,North West,Savings,41,23,215.29,1,0,3,9,Social Media,3,1,2-4yr,4,3,3,0.05822098510536506,Low Risk
CUST-03704,24,Male,South East,Current Account,24,13,800.12,1,1,2,14,Organic,3,0,1-2yr,2,6,0,0.017767218814734878,Low Risk
CUST-03705,33,Male,South West,Current Account,1,16,604.94,1,1,1,10,Organic,3,0,0-6m,2,7,0,0.04577656113923663,Low Risk
CUST-03706,38,Male,Wales,Current Account,1,18,4492.25,1,1,1,14,Social Media,3,0,0-6m,2,8,3,0.05686904929748064,Low Risk
CUST-03707,28,Female,North West,Savings,18,13,2601.5,4,1,3,13,Paid Ads,4,0,1-2yr,4,3,1,0.004052535321039063,Low Risk
CUST-03708,51,Male,Scotland,Current Account,8,7,18414.18,1,0,0,11,Social Media,5,0,6-12m,2,5,3,0.05178093285974396,Low Risk
